bashoId,fromRankLabel,toRankLabel,wins,losses,absences,juryoLowMakekoshi,juryoLowCollapse,makushitaUpper5FivePlus,promotionPressure,demotionPressure,promotionsToJuryo,demotionsToMakushita
199709,西幕下14枚目,西幕下4枚目,6,1,0,6,3,2,12,9,3,2
199805,西幕下15枚目,西幕下7枚目,5,2,0,5,2,2,13,7,2,2
199811,西幕下9枚目,西幕下2枚目,5,2,0,8,1,3,10,9,4,4
199907,東幕下8枚目,東幕下4枚目,5,2,0,4,2,4,15,6,4,2
200809,西幕下20枚目,東幕下4枚目,6,1,0,9,2,3,14,11,6,2
199307,西幕下18枚目,西幕下4枚目,6,1,0,7,3,2,10,10,4,4
199309,西幕下4枚目,西幕下1枚目,5,2,0,6,3,3,12,9,4,4
199409,西幕下30枚目,西幕下19枚目,5,2,0,7,2,3,13,9,3,3
199503,西幕下9枚目,西幕下4枚目,5,2,0,6,1,1,11,7,3,3
199505,西幕下4枚目,東幕下1枚目,5,2,0,8,5,4,15,13,5,5
199509,東幕下16枚目,東幕下3枚目,6,1,0,5,3,6,15,8,6,5
199605,東幕下18枚目,東幕下3枚目,6,1,0,6,3,3,9,9,2,2
199709,西幕下9枚目,東幕下4枚目,5,2,0,6,3,2,12,9,3,2
199807,西幕下2枚目,東幕下1枚目,5,2,0,5,2,4,12,7,3,1
199901,西幕下14枚目,西幕下5枚目,5,2,0,5,3,1,11,8,3,2
199903,西幕下5枚目,西幕下1枚目,5,2,0,8,2,4,14,10,4,3
199911,西幕下7枚目,東幕下3枚目,5,2,0,8,2,2,11,10,3,2
199903,東幕下29枚目,西幕下17枚目,5,2,0,8,2,4,14,10,4,3
200009,東幕下16枚目,西幕下7枚目,5,2,0,7,2,2,13,9,5,3
200011,西幕下7枚目,東幕下4枚目,5,2,0,11,5,2,13,16,4,4
200209,東幕下8枚目,東幕下1枚目,6,1,0,6,3,1,10,9,5,3
199611,東幕下29枚目,東幕下10枚目,6,1,0,10,3,1,10,13,5,4
199803,西幕下17枚目,西幕下10枚目,5,2,0,8,6,2,11,14,3,3
199805,西幕下10枚目,西幕下4枚目,5,2,0,5,2,2,13,7,2,2
199909,西幕下9枚目,東幕下3枚目,6,1,0,7,2,2,12,9,2,2
200107,東幕下16枚目,東幕下8枚目,5,2,0,7,3,1,9,10,1,1
200203,東幕下25枚目,西幕下13枚目,5,2,0,6,3,3,13,9,5,4
200507,東幕下30枚目,西幕下16枚目,5,2,0,10,4,3,12,14,6,6
200309,西幕下15枚目,東幕下8枚目,5,2,0,9,6,3,15,15,4,4
200403,東幕下8枚目,東幕下1枚目,6,1,0,9,4,3,12,13,5,5
200609,東幕下30枚目,東幕下18枚目,5,2,0,6,1,2,11,7,2,2
200611,東幕下18枚目,東幕下8枚目,5,2,0,10,4,2,13,14,5,4
200705,西幕下4枚目,東幕下1枚目,5,2,0,9,2,4,16,11,5,4
200111,西幕下17枚目,西幕下9枚目,5,2,0,12,5,5,15,17,4,4
200303,東幕下27枚目,西幕下13枚目,5,2,0,10,6,4,17,16,6,6
200507,東幕下17枚目,東幕下10枚目,5,2,0,10,4,3,12,14,6,6
200601,東幕下11枚目,東幕下4枚目,5,2,0,11,4,2,14,15,5,5
200407,西幕下20枚目,西幕下10枚目,5,2,0,10,3,2,11,13,3,3
200303,東幕下19枚目,西幕下10枚目,5,2,0,10,6,4,17,16,6,6
200407,東幕下16枚目,西幕下9枚目,5,2,0,10,3,2,11,13,3,3
200411,東幕下6枚目,東幕下2枚目,5,2,0,12,4,4,13,16,5,4
200503,東幕下9枚目,西幕下2枚目,6,1,0,10,5,3,13,15,5,5
199901,西幕下16枚目,東幕下9枚目,5,2,0,5,3,1,11,8,3,2
199909,東幕下23枚目,西幕下13枚目,5,2,0,7,2,2,12,9,2,2
200003,西幕下20枚目,西幕下6枚目,6,1,0,8,6,5,15,14,7,6
200105,東幕下30枚目,東幕下17枚目,5,2,0,9,4,3,13,13,3,3
200107,東幕下17枚目,東幕下9枚目,5,2,0,7,3,1,9,10,1,1
200009,西幕下20枚目,東幕下2枚目,7,0,0,7,2,2,13,9,5,3
200101,東幕下8枚目,西幕下2枚目,5,2,0,9,5,3,15,14,5,4
200109,東幕下7枚目,東幕下2枚目,5,2,0,8,4,2,12,12,3,3
200301,東幕下7枚目,西幕下2枚目,6,1,0,8,4,2,13,12,4,3
200307,東幕下8枚目,西幕下2枚目,5,2,0,9,6,3,13,15,5,5
199805,東幕下19枚目,東幕下6枚目,6,1,0,5,2,2,13,7,2,2
199907,東幕下27枚目,東幕下13枚目,5,2,0,4,2,4,15,6,4,2
200111,東幕下30枚目,東幕下14枚目,5,2,0,12,5,5,15,17,4,4
200209,西幕下30枚目,東幕下17枚目,5,2,0,6,3,1,10,9,5,3
200305,東幕下14枚目,西幕下4枚目,5,2,0,10,4,3,13,14,5,4
199911,東幕下23枚目,東幕下15枚目,5,2,0,8,2,2,11,10,3,2
200109,東幕下24枚目,東幕下15枚目,5,2,0,8,4,2,12,12,3,3
200111,東幕下15枚目,西幕下8枚目,5,2,0,12,5,5,15,17,4,4
200205,東幕下15枚目,西幕下38枚目,6,1,0,9,3,3,12,12,4,4
199711,東幕下30枚目,西幕下17枚目,5,2,0,7,4,2,12,11,4,3
200001,東幕下25枚目,東幕下12枚目,5,2,0,8,1,2,8,9,1,1
200009,東幕下13枚目,東幕下6枚目,5,2,0,7,2,2,13,9,5,3
200011,東幕下6枚目,西幕下3枚目,5,2,0,11,5,2,13,16,4,4
200105,東幕下18枚目,西幕下8枚目,6,1,0,9,4,3,13,13,3,3
200109,西幕下6枚目,東幕下1枚目,6,1,0,8,4,2,12,12,3,3
200207,東幕下13枚目,東幕下2枚目,6,1,0,10,8,1,10,18,3,3
200303,西幕下19枚目,東幕下7枚目,6,1,0,10,6,4,17,16,6,6
200309,東幕下20枚目,東幕下11枚目,5,2,0,9,6,3,15,15,4,4
200409,西幕下21枚目,東幕下13枚目,5,2,0,8,3,4,15,11,4,4
200501,東幕下25枚目,東幕下10枚目,6,1,0,10,3,4,13,13,3,3
200505,東幕下15枚目,東幕下5枚目,5,2,0,11,3,3,11,14,4,3
200905,東幕下15枚目,西幕下10枚目,5,2,0,5,1,1,14,6,3,2
200909,東幕下6枚目,西幕下3枚目,5,2,0,10,2,2,12,12,2,2
201003,東幕下8枚目,西幕下3枚目,5,2,0,9,2,2,11,11,3,2
200007,東幕下30枚目,西幕下17枚目,5,2,0,12,5,3,13,17,6,6
200103,東幕下22枚目,西幕下14枚目,5,2,0,9,5,2,11,14,4,4
200105,西幕下14枚目,東幕下9枚目,5,2,0,9,4,3,13,13,3,3
200107,東幕下9枚目,西幕下3枚目,5,2,0,7,3,1,9,10,1,1
200207,西幕下6枚目,東幕下1枚目,5,2,0,10,8,1,10,18,3,3
200309,東幕下9枚目,東幕下3枚目,5,2,0,9,6,3,15,15,4,4
200701,西幕下11枚目,西幕下6枚目,5,2,0,5,3,3,13,8,3,3
200711,東幕下12枚目,東幕下3枚目,6,1,0,8,2,3,13,10,5,4
200805,東幕下6枚目,西幕下3枚目,5,2,0,9,3,2,11,12,3,3
200311,西幕下30枚目,東幕下17枚目,5,2,0,8,5,2,9,13,8,2
199407,東幕下22枚目,西幕下13枚目,5,2,0,6,0,4,15,6,3,3
199411,西幕下10枚目,東幕下3枚目,5,2,0,5,3,1,9,8,2,2
199407,東幕下27枚目,西幕下16枚目,5,2,0,6,0,4,15,6,3,3
199511,西幕下20枚目,東幕下11枚目,5,2,0,7,1,2,10,8,3,2
199707,東幕下24枚目,西幕下13枚目,5,2,0,9,2,3,14,11,3,3
199801,東幕下27枚目,東幕下8枚目,6,1,0,6,2,2,12,8,4,3
199709,東幕下25枚目,東幕下13枚目,5,2,0,6,3,2,12,9,3,2
199801,西幕下9枚目,西幕下5枚目,5,2,0,6,2,2,12,8,4,3
199803,西幕下5枚目,東幕下2枚目,5,2,0,8,6,2,11,14,3,3
199809,西幕下18枚目,東幕下7枚目,6,1,0,6,1,3,13,7,4,4
200005,東幕下21枚目,西幕下9枚目,5,2,0,10,3,3,13,13,5,5
200007,西幕下9枚目,西幕下4枚目,5,2,0,12,5,3,13,17,6,6
200101,東幕下15枚目,東幕下7枚目,5,2,0,9,5,3,15,14,5,4
200103,東幕下7枚目,西幕下2枚目,5,2,0,9,5,2,11,14,4,4
200211,東幕下12枚目,東幕下5枚目,5,2,0,6,4,2,11,10,3,2
200701,東幕下19枚目,東幕下12枚目,5,2,0,5,3,3,13,8,3,3
200805,東幕下21枚目,西幕下6枚目,6,1,0,9,3,2,11,12,3,3
200807,西幕下6枚目,東幕下2枚目,5,2,0,7,4,2,11,11,3,3
200905,西幕下13枚目,西幕下6枚目,5,2,0,5,1,1,14,6,3,2
201205,東幕下23枚目,西幕下11枚目,5,2,0,11,2,1,9,13,2,2
199407,東幕下4枚目,西幕下1枚目,5,2,0,6,0,4,15,6,3,3
199801,西幕下24枚目,東幕下12枚目,5,2,0,6,2,2,12,8,4,3
200003,西幕下28枚目,西幕下15枚目,5,2,0,8,6,5,15,14,7,6
200011,西幕下28枚目,西幕下15枚目,5,2,0,11,5,2,13,16,4,4
200107,西幕下30枚目,西幕下16枚目,5,2,0,7,3,1,9,10,1,1
200109,西幕下16枚目,西幕下9枚目,5,2,0,8,4,2,12,12,3,3
200209,西幕下16枚目,東幕下4枚目,6,1,0,6,3,1,10,9,5,3
200305,東幕下10枚目,東幕下2枚目,6,1,0,10,4,3,13,14,5,4
200405,西幕下14枚目,西幕下3枚目,5,2,0,10,4,3,10,14,5,4
200011,西幕下25枚目,西幕下9枚目,6,1,0,11,5,2,13,16,4,4
200103,西幕下22枚目,西幕下8枚目,6,1,0,9,5,2,11,14,4,4
200411,西幕下30枚目,東幕下11枚目,6,1,0,12,4,4,13,16,5,4
200507,東幕下24枚目,東幕下14枚目,5,2,0,10,4,3,12,14,6,6
200303,東幕下28枚目,西幕下14枚目,5,2,0,10,6,4,17,16,6,6
200305,西幕下14枚目,東幕下5枚目,5,2,0,10,4,3,13,14,5,4
200405,西幕下17枚目,東幕下8枚目,5,2,0,10,4,3,10,14,5,4
200411,西幕下16枚目,西幕下6枚目,6,1,0,12,4,4,13,16,5,4
200505,西幕下9枚目,東幕下2枚目,5,2,0,11,3,3,11,14,4,3
200609,西幕下14枚目,西幕下6枚目,5,2,0,6,1,2,11,7,2,2
200703,西幕下15枚目,西幕下7枚目,5,2,0,8,2,3,12,10,3,3
200209,東幕下23枚目,西幕下1枚目,7,0,0,6,3,1,10,9,5,3
200307,西幕下24枚目,東幕下15枚目,5,2,0,9,6,3,13,15,5,5
200409,東幕下14枚目,東幕下7枚目,5,2,0,8,3,4,15,11,4,4
200711,東幕下27枚目,西幕下15枚目,5,2,0,8,2,3,13,10,5,4
200805,東幕下17枚目,西幕下8枚目,5,2,0,9,3,2,11,12,3,3
201105,東幕下26枚目,東幕下10枚目,5,2,0,8,6,4,12,14,13,0
201111,西幕下29枚目,西幕下21枚目,5,2,0,8,6,1,13,14,5,4
201201,西幕下21枚目,東幕下12枚目,5,2,0,8,2,2,11,10,4,3
201209,西幕下19枚目,西幕下8枚目,5,2,0,11,4,3,12,15,5,4
199601,西幕下3枚目,東幕下2枚目,5,2,0,3,2,2,12,5,2,2
199601,西幕下20枚目,東幕下10枚目,5,2,0,3,2,2,12,5,2,2
199603,東幕下10枚目,東幕下5枚目,5,2,0,7,2,1,11,9,4,3
199605,東幕下5枚目,東幕下1枚目,5,2,0,6,3,3,9,9,2,2
199611,西幕下9枚目,東幕下3枚目,5,2,0,10,3,1,10,13,5,4
199701,東幕下3枚目,西幕下1枚目,5,2,0,4,2,2,11,6,2,2
199607,東幕下26枚目,東幕下16枚目,5,2,0,8,3,3,13,11,3,3
200003,東幕下28枚目,東幕下15枚目,5,2,0,8,6,5,15,14,7,6
200007,西幕下23枚目,西幕下12枚目,5,2,0,12,5,3,13,17,6,6
200101,東幕下21枚目,西幕下6枚目,6,1,0,9,5,3,15,14,5,4
200105,東幕下17枚目,西幕下12枚目,5,2,0,9,4,3,13,13,3,3
200107,西幕下12枚目,西幕下2枚目,6,1,0,7,3,1,9,10,1,1
200301,東幕下26枚目,西幕下12枚目,5,2,0,8,4,2,13,12,4,3
200611,西幕下25枚目,西幕下7枚目,6,1,0,10,4,2,13,14,5,4
199703,東幕下22枚目,西幕下12枚目,5,2,0,10,4,4,13,14,3,3
199707,西幕下19枚目,西幕下7枚目,6,1,0,9,2,3,14,11,3,3
199709,西幕下7枚目,西幕下1枚目,5,2,0,6,3,2,12,9,3,2
200005,東幕下28枚目,東幕下16枚目,5,2,0,10,3,3,13,13,5,5
199805,東幕下16枚目,西幕下8枚目,5,2,0,5,2,2,13,7,2,2
199809,東幕下6枚目,東幕下3枚目,5,2,0,6,1,3,13,7,4,4
200407,東幕下30枚目,西幕下12枚目,6,1,0,10,3,2,11,13,3,3
200409,西幕下12枚目,東幕下4枚目,6,1,0,8,3,4,15,11,4,4
199907,西幕下28枚目,西幕下14枚目,5,2,0,4,2,4,15,6,4,2
200001,西幕下15枚目,西幕下4枚目,6,1,0,8,1,2,8,9,1,1
200107,西幕下26枚目,西幕下13枚目,5,2,0,7,3,1,9,10,1,1
200111,西幕下20枚目,東幕下7枚目,6,1,0,12,5,5,15,17,4,4
200305,東幕下19枚目,西幕下8枚目,5,2,0,10,4,3,13,14,5,4
200307,西幕下8枚目,西幕下3枚目,5,2,0,9,6,3,13,15,5,5
200603,東幕下20枚目,東幕下12枚目,5,2,0,8,4,2,12,12,3,3
200801,西幕下21枚目,東幕下13枚目,5,2,0,9,4,3,12,13,4,3
201203,東幕下15枚目,西幕下29枚目,5,2,0,6,3,1,13,9,4,4
201205,西幕下29枚目,東幕下18枚目,5,2,0,11,2,1,9,13,2,2
201209,西幕下25枚目,東幕下16枚目,5,2,0,11,4,3,12,15,5,4
200307,東幕下27枚目,西幕下16枚目,5,2,0,9,6,3,13,15,5,5
200709,東幕下27枚目,東幕下10枚目,6,1,0,9,4,1,10,13,3,3
200803,東幕下28枚目,西幕下16枚目,5,2,0,7,2,3,14,9,4,3
200409,西幕下28枚目,西幕下18枚目,5,2,0,8,3,4,15,11,4,4
200607,西幕下16枚目,東幕下9枚目,5,2,0,9,4,2,11,13,2,2
200811,東幕下27枚目,東幕下10枚目,6,1,0,7,3,2,11,10,2,2
200901,東幕下10枚目,西幕下4枚目,5,2,0,12,3,3,12,15,2,2
201003,西幕下29枚目,東幕下19枚目,5,2,0,9,2,2,11,11,3,2
200401,東幕下27枚目,西幕下16枚目,5,2,0,9,7,1,10,16,5,4
200511,東幕下22枚目,西幕下11枚目,5,2,0,9,4,4,14,13,6,4
200701,東幕下30枚目,東幕下11枚目,6,1,0,5,3,3,13,8,3,3
200807,東幕下20枚目,東幕下12枚目,5,2,0,7,4,2,11,11,3,3
200901,東幕下12枚目,東幕下7枚目,5,2,0,12,3,3,12,15,2,2
200905,西幕下15枚目,東幕下5枚目,6,1,0,5,1,1,14,6,3,2
201107,西幕下26枚目,東幕下13枚目,5,2,0,8,5,5,15,13,9,4
200301,西幕下17枚目,東幕下8枚目,5,2,0,8,4,2,13,12,4,3
200305,東幕下22枚目,西幕下10枚目,5,2,0,10,4,3,13,14,5,4
200311,西幕下13枚目,東幕下4枚目,5,2,0,8,5,2,9,13,8,2
199701,東幕下26枚目,西幕下15枚目,5,2,0,4,2,2,11,6,2,2
199711,西幕下7枚目,西幕下3枚目,5,2,0,7,4,2,12,11,4,3
199805,西幕下25枚目,西幕下15枚目,5,2,0,5,2,2,13,7,2,2
199811,西幕下28枚目,東幕下3枚目,7,0,0,8,1,3,10,9,4,4
199907,西幕下7枚目,東幕下3枚目,5,2,0,4,2,4,15,6,4,2
199911,西幕下6枚目,東幕下2枚目,5,2,0,8,2,2,11,10,3,2
200211,東幕下29枚目,東幕下15枚目,5,2,0,6,4,2,11,10,3,2
200301,東幕下15枚目,東幕下11枚目,6,1,0,8,4,2,13,12,4,3
200411,東幕下23枚目,東幕下13枚目,5,2,0,12,4,4,13,16,5,4
199603,西幕下8枚目,西幕下2枚目,5,2,0,7,2,1,11,9,4,3
199701,西幕下8枚目,東幕下3枚目,5,2,0,4,2,2,11,6,2,2
199705,東幕下22枚目,西幕下8枚目,6,1,0,6,3,3,11,9,3,1
199707,西幕下8枚目,東幕下4枚目,5,2,0,9,2,3,14,11,3,3
200207,東幕下8枚目,西幕下2枚目,5,2,0,10,8,1,10,18,3,3
199607,西幕下7枚目,西幕下1枚目,6,1,0,8,3,3,13,11,3,3
199609,東幕下27枚目,東幕下14枚目,5,2,0,5,2,1,12,7,3,2
199711,東幕下5枚目,西幕下1枚目,5,2,0,7,4,2,12,11,4,3
200003,西幕下29枚目,東幕下17枚目,5,2,0,8,6,5,15,14,7,6
200007,西幕下11枚目,西幕下2枚目,6,1,0,12,5,3,13,17,6,6
200205,東幕下13枚目,西幕下5枚目,5,2,0,9,3,3,12,12,4,4
200211,西幕下23枚目,西幕下12枚目,5,2,0,6,4,2,11,10,3,2
200301,西幕下12枚目,東幕下4枚目,5,2,0,8,4,2,13,12,4,3
200407,東幕下22枚目,東幕下8枚目,6,1,0,10,3,2,11,13,3,3
200501,西幕下21枚目,東幕下14枚目,5,2,0,10,3,4,13,13,3,3
200503,東幕下14枚目,東幕下7枚目,5,2,0,10,5,3,13,15,5,5
200509,東幕下23枚目,東幕下14枚目,5,2,0,11,2,2,10,13,2,2
200511,東幕下14枚目,西幕下6枚目,5,2,0,9,4,4,14,13,6,4
200607,東幕下30枚目,東幕下11枚目,6,1,0,9,4,2,11,13,2,2
200705,東幕下16枚目,西幕下7枚目,5,2,0,9,2,4,16,11,5,4
200109,西幕下29枚目,東幕下21枚目,5,2,0,8,4,2,12,12,3,3
199701,西幕下5枚目,西幕下2枚目,5,2,0,4,2,2,11,6,2,2
200109,東幕下18枚目,西幕下11枚目,5,2,0,8,4,2,12,12,3,3
200205,東幕下16枚目,東幕下9枚目,5,2,0,9,3,3,12,12,4,4
200401,西幕下19枚目,西幕下9枚目,5,2,0,9,7,1,10,16,5,4
200509,東幕下19枚目,東幕下10枚目,5,2,0,11,2,2,10,13,2,2
200607,東幕下23枚目,東幕下15枚目,5,2,0,9,4,2,11,13,2,2
200703,西幕下13枚目,西幕下5枚目,5,2,0,8,2,3,12,10,3,3
200803,東幕下24枚目,東幕下9枚目,6,1,0,7,2,3,14,9,4,3
200903,東幕下4枚目,東幕下1枚目,5,2,0,5,3,2,11,8,3,1
201003,東幕下9枚目,西幕下4枚目,5,2,0,9,2,2,11,11,3,2
200303,東幕下14枚目,東幕下8枚目,5,2,0,10,6,4,17,16,6,6
200403,東幕下18枚目,西幕下10枚目,5,2,0,9,4,3,12,13,5,5
200503,西幕下27枚目,西幕下16枚目,5,2,0,10,5,3,13,15,5,5
200505,西幕下16枚目,東幕下6枚目,5,2,0,11,3,3,11,14,4,3
200207,東幕下25枚目,東幕下13枚目,5,2,0,10,8,1,10,18,3,3
200503,東幕下17枚目,東幕下8枚目,6,1,0,10,5,3,13,15,5,5
200611,西幕下7枚目,西幕下2枚目,5,2,0,10,4,2,13,14,5,4
200709,東幕下18枚目,西幕下10枚目,5,2,0,9,4,1,10,13,3,3
200801,西幕下22枚目,西幕下13枚目,5,2,0,9,4,3,12,13,4,3
200809,東幕下11枚目,東幕下3枚目,5,2,0,9,2,3,14,11,6,2
200909,西幕下22枚目,東幕下12枚目,5,2,0,10,2,2,12,12,2,2
201003,東幕下21枚目,西幕下12枚目,5,2,0,9,2,2,11,11,3,2
201107,東幕下20枚目,西幕下9枚目,5,2,0,8,5,5,15,13,9,4
201111,西幕下11枚目,東幕下6枚目,5,2,0,8,6,1,13,14,5,4
201207,西幕下18枚目,東幕下8枚目,6,1,0,10,5,4,14,15,6,6
201409,東幕下22枚目,西幕下8枚目,6,1,0,11,4,2,15,15,6,5
201109,西幕下24枚目,東幕下16枚目,5,2,0,10,5,4,13,15,4,4
201111,東幕下16枚目,東幕下5枚目,6,1,0,8,6,1,13,14,5,4
201207,西幕下22枚目,東幕下15枚目,5,2,0,10,5,4,14,15,6,6
199711,東幕下25枚目,西幕下13枚目,5,2,0,7,4,2,12,11,4,3
199807,西幕下16枚目,東幕下3枚目,6,1,0,5,2,4,12,7,3,1
199907,東幕下13枚目,東幕下5枚目,5,2,0,4,2,4,15,6,4,2
200001,西幕下7枚目,東幕下3枚目,5,2,0,8,1,2,8,9,1,1
200103,西幕下10枚目,東幕下4枚目,5,2,0,9,5,2,11,14,4,4
200701,東幕下12枚目,東幕下3枚目,6,1,0,5,3,3,13,8,3,3
199711,東幕下21枚目,東幕下8枚目,6,1,0,7,4,2,12,11,4,3
199807,東幕下18枚目,西幕下10枚目,5,2,0,5,2,4,12,7,3,1
199809,西幕下10枚目,西幕下4枚目,5,2,0,6,1,3,13,7,4,4
199905,東幕下10枚目,西幕下3枚目,5,2,0,8,4,3,13,12,5,5
200509,東幕下30枚目,東幕下12枚目,6,1,0,11,2,2,10,13,2,2
200511,東幕下12枚目,東幕下5枚目,5,2,0,9,4,4,14,13,6,4
200807,東幕下27枚目,東幕下18枚目,5,2,0,7,4,2,11,11,3,3
199801,東幕下16枚目,西幕下1枚目,7,0,0,6,2,2,12,8,4,3
199909,西幕下19枚目,東幕下11枚目,5,2,0,7,2,2,12,9,2,2
200105,西幕下27枚目,西幕下11枚目,6,1,0,9,4,3,13,13,3,3
200311,西幕下29枚目,東幕下14枚目,5,2,0,8,5,2,9,13,8,2
200503,東幕下21枚目,東幕下12枚目,5,2,0,10,5,3,13,15,5,5
200509,東幕下13枚目,西幕下7枚目,5,2,0,11,2,2,10,13,2,2
200511,西幕下7枚目,東幕下1枚目,6,1,0,9,4,4,14,13,6,4
199903,西幕下23枚目,東幕下12枚目,5,2,0,8,2,4,14,10,4,3
200811,西幕下19枚目,東幕下9枚目,5,2,0,7,3,2,11,10,2,2
199803,東幕下29枚目,東幕下12枚目,6,1,0,8,6,2,11,14,3,3
199901,西幕下17枚目,東幕下11枚目,5,2,0,5,3,1,11,8,3,2
200501,東幕下28枚目,東幕下16枚目,5,2,0,10,3,4,13,13,3,3
200803,西幕下14枚目,東幕下7枚目,5,2,0,7,2,3,14,9,4,3
200807,西幕下11枚目,東幕下6枚目,5,2,0,7,4,2,11,11,3,3
201303,東幕下30枚目,東幕下17枚目,5,2,0,11,3,3,11,14,4,3
201305,東幕下17枚目,東幕下8枚目,6,1,0,13,3,3,13,16,5,6
201311,西幕下27枚目,東幕下17枚目,5,2,0,11,5,1,10,16,5,4
201403,西幕下24枚目,東幕下12枚目,6,1,0,11,2,2,14,13,4,3
201405,東幕下12枚目,西幕下5枚目,5,2,0,10,4,4,13,14,6,6
200711,東幕下18枚目,東幕下12枚目,5,2,0,8,2,3,13,10,5,4
200803,東幕下8枚目,東幕下3枚目,5,2,0,7,2,3,14,9,4,3
200807,東幕下13枚目,東幕下8枚目,5,2,0,7,4,2,11,11,3,3
200809,東幕下8枚目,西幕下2枚目,5,2,0,9,2,3,14,11,6,2
201105,西幕下24枚目,西幕下3枚目,6,1,0,8,6,4,12,14,13,0
201201,西幕下30枚目,西幕下11枚目,6,1,0,8,2,2,11,10,4,3
201205,西幕下6枚目,東幕下1枚目,6,1,0,11,2,1,9,13,2,2
199809,西幕下26枚目,東幕下15枚目,5,2,0,6,1,3,13,7,4,4
199905,東幕下19枚目,西幕下6枚目,5,2,0,8,4,3,13,12,5,5
199909,西幕下18枚目,西幕下9枚目,5,2,0,7,2,2,12,9,2,2
199911,西幕下9枚目,西幕下3枚目,5,2,0,8,2,2,11,10,3,2
200005,東幕下6枚目,西幕下1枚目,5,2,0,10,3,3,13,13,5,5
200101,西幕下30枚目,西幕下12枚目,6,1,0,9,5,3,15,14,5,4
200907,東幕下22枚目,西幕下14枚目,5,2,0,8,4,1,11,12,5,4
199809,東幕下13枚目,西幕下6枚目,5,2,0,6,1,3,13,7,4,4
199905,西幕下11枚目,西幕下4枚目,5,2,0,8,4,3,13,12,5,5
199901,西幕下8枚目,西幕下3枚目,5,2,0,5,3,1,11,8,3,2
199911,東幕下16枚目,東幕下9枚目,5,2,0,8,2,2,11,10,3,2
200201,東幕下9枚目,東幕下3枚目,5,2,0,12,4,2,9,16,3,3
200209,西幕下18枚目,東幕下8枚目,5,2,0,6,3,1,10,9,5,3
200211,東幕下8枚目,東幕下2枚目,6,1,0,6,4,2,11,10,3,2
200411,西幕下14枚目,西幕下7枚目,5,2,0,12,4,4,13,16,5,4
200503,東幕下30枚目,東幕下11枚目,6,1,0,10,5,3,13,15,5,5
200505,東幕下11枚目,西幕下2枚目,5,2,0,11,3,3,11,14,4,3
200005,東幕下11枚目,東幕下4枚目,6,1,0,10,3,3,13,13,5,5
200009,西幕下14枚目,西幕下6枚目,5,2,0,7,2,2,13,9,5,3
200101,東幕下11枚目,西幕下1枚目,6,1,0,9,5,3,15,14,5,4
200201,東幕下22枚目,西幕下14枚目,5,2,0,12,4,2,9,16,3,3
200603,西幕下25枚目,東幕下15枚目,5,2,0,8,4,2,12,12,3,3
200605,東幕下15枚目,西幕下11枚目,7,0,0,8,1,2,11,9,2,2
199807,東幕下22枚目,西幕下7枚目,6,1,0,5,2,4,12,7,3,1
200003,西幕下23枚目,西幕下11枚目,5,2,0,8,6,5,15,14,7,6
200005,西幕下11枚目,東幕下5枚目,6,1,0,10,3,3,13,13,5,5
200009,東幕下10枚目,東幕下4枚目,5,2,0,7,2,2,13,9,5,3
200207,西幕下15枚目,西幕下3枚目,6,1,0,10,8,1,10,18,3,3
200403,西幕下29枚目,東幕下18枚目,5,2,0,9,4,3,12,13,5,5
200407,東幕下23枚目,西幕下13枚目,5,2,0,10,3,2,11,13,3,3
200511,東幕下24枚目,東幕下13枚目,5,2,0,9,4,4,14,13,6,4
200701,東幕下10枚目,東幕下15枚目,5,2,0,5,3,3,13,8,3,3
200509,西幕下27枚目,西幕下17枚目,5,2,0,11,2,2,10,13,2,2
200707,東幕下23枚目,西幕下14枚目,5,2,0,8,3,1,12,11,1,0
200711,西幕下20枚目,東幕下14枚目,5,2,0,8,2,3,13,10,5,4
200801,東幕下14枚目,東幕下7枚目,5,2,0,9,4,3,12,13,4,3
200905,東幕下30枚目,西幕下15枚目,5,2,0,5,1,1,14,6,3,2
200205,西幕下28枚目,東幕下14枚目,5,2,0,9,3,3,12,12,4,4
200405,西幕下16枚目,東幕下6枚目,5,2,0,10,4,3,10,14,5,4
200603,東幕下10枚目,東幕下6枚目,5,2,0,8,4,2,12,12,3,3
200705,東幕下8枚目,東幕下5枚目,5,2,0,9,2,4,16,11,5,4
200507,西幕下22枚目,東幕下12枚目,5,2,0,10,4,3,12,14,6,6
200511,東幕下26枚目,西幕下9枚目,6,1,0,9,4,4,14,13,6,4
200603,西幕下15枚目,東幕下5枚目,6,1,0,8,4,2,12,12,3,3
200701,東幕下16枚目,東幕下10枚目,5,2,0,5,3,3,13,8,3,3
200703,東幕下10枚目,東幕下3枚目,6,1,0,8,2,3,12,10,3,3
200011,東幕下18枚目,東幕下10枚目,5,2,0,11,5,2,13,16,4,4
200105,西幕下12枚目,東幕下7枚目,5,2,0,9,4,3,13,13,3,3
200111,東幕下12枚目,東幕下6枚目,5,2,0,12,5,5,15,17,4,4
200201,東幕下6枚目,東幕下2枚目,5,2,0,12,4,2,9,16,3,3
200307,東幕下18枚目,西幕下7枚目,6,1,0,9,6,3,13,15,5,5
200607,東幕下6枚目,東幕下2枚目,5,2,0,9,4,2,11,13,2,2
200707,西幕下27枚目,東幕下17枚目,5,2,0,8,3,1,12,11,1,0
200801,西幕下17枚目,西幕下8枚目,5,2,0,9,4,3,12,13,4,3
200907,西幕下26枚目,西幕下16枚目,5,2,0,8,4,1,11,12,5,4
